2020-01,Nova Scotia,Employment,Males,235.3
2020-01,Ontario,Employment,Females,3618.5
2020-01,Ontario,Employment,Males,3939.8
2020-01,Prince Edward Island,Employment,Females,39.1
2020-01,Prince Edward Island,Employment,Males,41.2
2020-01,Quebec,Employment,Females,2091.3
2020-01,Quebec,Employment,Males,2273.1
2020-01,Saskatchewan,Employment,Females,268.6
2020-01,Saskatchewan,Employment,Males,311.7
2020-05,Alberta,Employment,Females,889.6
2020-05,Alberta,Employment,Males,1107.7
2020-05,British Columbia,Employment,Females,1020.2
2020-05,British Columbia,Employment,Males,1165.7
2020-05,Manitoba,Employment,Females,264.4
2020-05,Manitoba,Employment,Males,323.4
2020-05,New Brunswick,Employment,Females,157.3
2020-05,New Brunswick,Employment,Males,170.9
2020-05,Newfoundland and Labrador,Employment,Males,94.6
2020-05,Newfoundland and Labrador,Employment,Females,103.6
2020-05,Nova Scotia,Employment,Females,194.2
2020-05,Nova Scotia,Employment,Males,210
2020-05,Ontario,Employment,Females,2977.4
2020-05,Ontario,Employment,Males,3421.2
2020-05,Prince Edward Island,Employment,Females,33.5
2020-05,Prince Edward Island,Employment,Males,38.4
2020-05,Quebec,Employment,Females,1785.7
2020-05,Quebec,Employment,Males,2009.2
2020-05,Saskatchewan,Employment,Females,229.8
2020-05,Saskatchewan,Employment,Males,277.7
2020-09,Alberta,Employment,Females,1019.8
2020-09,Alberta,Employment,Males,1184.2
2020-09,British Columbia,Employment,Females,1186.4
2020-09,British Columbia,Employment,Males,1257.9
2020-09,Manitoba,Employment,Females,305.5
2020-09,Manitoba,Employment,Males,346.8
2020-09,New Brunswick,Employment,Females,171.6
2020-09,New Brunswick,Employment,Males,178.5
2020-09,Newfoundland and Labrador,Employment,Males,107.7
2020-09,Newfoundland and Labrador,Employment,Females,108.4
2020-09,Nova Scotia,Employment,Females,225
2020-09,Nova Scotia,Employment,Males,230.7
2020-09,Ontario,Employment,Females,3423.5
2020-09,Ontario,Employment,Males,3813
2020-09,Prince Edward Island,Employment,Females,36.4
2020-09,Prince Edward Island,Employment,Males,39.1
2020-09,Quebec,Employment,Females,2012.2
2020-09,Quebec,Employment,Males,2258.7
2020-09,Saskatchewan,Employment,Females,261.5
2020-09,Saskatchewan,Employment,Males,303
2019-01,Alberta,Full-time employment,Females,780.2
2019-01,Alberta,Full-time employment,Males,1127.1
2019-01,British Columbia,Full-time employment,Females,845.6
2019-01,British Columbia,Full-time employment,Males,1126.7
2019-01,Manitoba,Full-time employment,Females,223.2
2019-01,Manitoba,Full-time employment,Males,303.7
2019-01,New Brunswick,Full-time employment,Females,141.6
2019-01,New Brunswick,Full-time employment,Males,162.2
2019-01,Newfoundland and Labrador,Full-time employment,Females,91.6
2019-01,Newfoundland and Labrador,Full-time employment,Males,105.2
2019-01,Nova Scotia,Full-time employment,Females,172.3
2019-01,Nova Scotia,Full-time employment,Males,208.7
2019-01,Ontario,Full-time employment,Females,2652.5
2019-01,Ontario,Full-time employment,Males,3324.2
2019-01,Prince Edward Island,Full-time employment,Females,30.2
2019-01,Prince Edward Island,Full-time employment,Males,34.1
2019-01,Quebec,Full-time employment,Females,1540.3
2019-01,Quebec,Full-time employment,Males,1954.2
2019-01,Saskatchewan,Full-time employment,Females,196.7
2019-01,Saskatchewan,Full-time employment,Males,275.3
2019-05,Alberta,Full-time employment,Females,793.7
2019-05,Alberta,Full-time employment,Males,1119.2
2019-05,British Columbia,Full-time employment,Females,875.6
2019-05,British Columbia,Full-time employment,Males,1141.3
2019-05,Manitoba,Full-time employment,Females,220.4
2019-05,Manitoba,Full-time employment,Males,302.1
2019-05,New Brunswick,Full-time employment,Females,140
2019-05,New Brunswick,Full-time employment,Males,163.8
2019-05,Newfoundland and Labrador,Full-time employment,Females,90.4
2019-05,Newfoundland and Labrador,Full-time employment,Males,104.1
2019-05,Nova Scotia,Full-time employment,Females,174.1
2019-05,Nova Scotia,Full-time employment,Males,207
2019-05,Ontario,Full-time employment,Females,2671.8
2019-05,Ontario,Full-time employment,Males,3379.7
2019-05,Prince Edward Island,Full-time employment,Females,30.5
2019-05,Prince Edward Island,Full-time employment,Males,35
2019-05,Quebec,Full-time employment,Females,1550.3
2019-05,Quebec,Full-time employment,Males,1964.1
2019-05,Saskatchewan,Full-time employment,Females,198.9
2019-05,Saskatchewan,Full-time employment,Males,277.6
2019-09,Alberta,Full-time employment,Females,792.3
2019-09,Alberta,Full-time employment,Males,1126.3
2019-09,British Columbia,Full-time employment,Females,883.8
2019-09,British Columbia,Full-time employment,Males,1121.2
2019-09,Manitoba,Full-time employment,Females,226.1
2019-09,Manitoba,Full-time employment,Males,307
2019-09,New Brunswick,Full-time employment,Females,140.1
2019-09,New Brunswick,Full-time employment,Males,160.7
2019-09,Newfoundland and Labrador,Full-time employment,Females,86.4
2019-09,Newfoundland and Labrador,Full-time employment,Males,105.1
2019-09,Nova Scotia,Full-time employment,Females,176.2
2019-09,Nova Scotia,Full-time employment,Males,205.5
2019-09,Ontario,Full-time employment,Females,2686.8
2019-09,Ontario,Full-time employment,Males,3426.4
2019-09,Prince Edward Island,Full-time employment,Females,30.4
2019-09,Prince Edward Island,Full-time employment,Males,36.8
2019-09,Quebec,Full-time employment,Females,1578.1
2019-09,Quebec,Full-time employment,Males,1979.2
2019-09,Saskatchewan,Full-time employment,Females,198.7
2019-09,Saskatchewan,Full-time employment,Males,274.6
2020-01,Alberta,Full-time employment,Females,768.4
2020-01,Alberta,Full-time employment,Males,1126.6
2020-01,British Columbia,Full-time employment,Females,848.8
2020-01,British Columbia,Full-time employment,Males,1142.3
2020-01,Manitoba,Full-time employment,Females,219.9
2020-01,Manitoba,Full-time employment,Males,304.5
2020-01,New Brunswick,Full-time employment,Females,142.7
2020-01,New Brunswick,Full-time employment,Males,165.9
2020-01,Newfoundland and Labrador,Full-time employment,Females,87
2020-01,Newfoundland and Labrador,Full-time employment,Males,100.7
2020-01,Nova Scotia,Full-time employment,Females,178.1
2020-01,Nova Scotia,Full-time employment,Males,204.2
2020-01,Ontario,Full-time employment,Females,2717.5
2020-01,Ontario,Full-time employment,Males,3456.2
2020-01,Prince Edward Island,Full-time employment,Females,30.9
2020-01,Prince Edward Island,Full-time employment,Males,37.4
2020-01,Quebec,Full-time employment,Females,1598.7
2020-01,Quebec,Full-time employment,Males,1964.4
2020-01,Saskatchewan,Full-time employment,Females,199.7
2020-01,Saskatchewan,Full-time employment,Males,277.4
2020-05,Alberta,Full-time employment,Females,657.9
2020-05,Alberta,Full-time employment,Males,987.7
2020-05,British Columbia,Full-time employment,Females,780.8
2020-05,British Columbia,Full-time employment,Males,1016.9
2020-05,Manitoba,Full-time employment,Females,197.4
2020-05,Manitoba,Full-time employment,Males,283.4
2020-05,New Brunswick,Full-time employment,Females,130.8
2020-05,New Brunswick,Full-time employment,Males,152
2020-05,Newfoundland and Labrador,Full-time employment,Females,81.5
2020-05,Newfoundland and Labrador,Full-time employment,Males,87.2
2020-05,Nova Scotia,Full-time employment,Females,149
2020-05,Nova Scotia,Full-time employment,Males,185.2
2020-05,Ontario,Full-time employment,Females,2343.6
2020-05,Ontario,Full-time employment,Males,3078.3
2020-05,Prince Edward Island,Full-time employment,Females,26.8
2020-05,Prince Edward Island,Full-time employment,Males,35.4
2020-05,Quebec,Full-time employment,Females,1460.4
2020-05,Quebec,Full-time employment,Males,1803.1
2020-05,Saskatchewan,Full-time employment,Females,176.7
2020-05,Saskatchewan,Full-time employment,Males,248
2020-09,Alberta,Full-time employment,Females,750.9
2020-09,Alberta,Full-time employment,Males,1039.7
2020-09,British Columbia,Full-time employment,Females,807.1
2020-09,British Columbia,Full-time employment,Males,1080.7
2020-09,Manitoba,Full-time employment,Females,218.6
2020-09,Manitoba,Full-time employment,Males,299.6
2020-09,New Brunswick,Full-time employment,Females,137.6
2020-09,New Brunswick,Full-time employment,Males,159.6
2020-09,Newfoundland and Labrador,Full-time employment,Females,86.7
2020-09,Newfoundland and Labrador,Full-time employment,Males,95.1
2020-09,Nova Scotia,Full-time employment,Females,172.7
2020-09,Nova Scotia,Full-time employment,Males,191.1
2020-09,Ontario,Full-time employment,Females,2606.6
2020-09,Ontario,Full-time employment,Males,3336.3
2020-09,Prince Edward Island,Full-time employment,Females,28.1
2020-09,Prince Edward Island,Full-time employment,Males,34.8
2020-09,Quebec,Full-time employment,Females,1510.5
2020-09,Quebec,Full-time employment,Males,1965.6
2020-09,Saskatchewan,Full-time employment,Females,189.9
2020-09,Saskatchewan,Full-time employment,Males,271.9
2019-01,Alberta,Part-time employment,Males,126
2019-01,Alberta,Part-time employment,Females,294.5
2019-01,British Columbia,Part-time employment,Males,194
2019-01,British Columbia,Part-time employment,Females,380.8
2019-01,Manitoba,Part-time employment,Males,44.2
2019-01,Manitoba,Part-time employment,Females,86.4
2019-01,New Brunswick,Part-time employment,Males,17
2019-01,New Brunswick,Part-time employment,Females,34.8
2019-01,Newfoundland and Labrador,Part-time employment,Males,13.6
2019-01,Newfoundland and Labrador,Part-time employment,Females,21.9
2019-01,Nova Scotia,Part-time employment,Males,26.1
2019-01,Nova Scotia,Part-time employment,Females,58.5
2019-01,Ontario,Part-time employment,Males,510.1
2019-01,Ontario,Part-time employment,Females,862.3
2019-01,Prince Edward Island,Part-time employment,Males,3.8
2019-01,Prince Edward Island,Part-time employment,Females,7.5
2019-01,Quebec,Part-time employment,Males,294.8
2019-01,Quebec,Part-time employment,Females,514.9
2019-01,Saskatchewan,Part-time employment,Males,37.2
2019-01,Saskatchewan,Part-time employment,Females,67.6
2019-05,Alberta,Part-time employment,Males,141.5
2019-05,Alberta,Part-time employment,Females,292.5
2019-05,British Columbia,Part-time employment,Males,198.1
2019-05,British Columbia,Part-time employment,Females,360.8
2019-05,Manitoba,Part-time employment,Males,45.2
2019-05,Manitoba,Part-time employment,Females,86.5
2019-05,New Brunswick,Part-time employment,Males,18.8
2019-05,New Brunswick,Part-time employment,Females,35.8
2019-05,Newfoundland and Labrador,Part-time employment,Males,11.7
2019-05,Newfoundland and Labrador,Part-time employment,Females,20.1
2019-05,Nova Scotia,Part-time employment,Males,29.3
2019-05,Nova Scotia,Part-time employment,Females,58.4
2019-05,Ontario,Part-time employment,Males,509.7
2019-05,Ontario,Part-time employment,Females,874.2
2019-05,Prince Edward Island,Part-time employment,Males,4.1
2019-05,Prince Edward Island,Part-time employment,Females,7.6
2019-05,Quebec,Part-time employment,Males,291
2019-05,Quebec,Part-time employment,Females,522.5
2019-05,Saskatchewan,Part-time employment,Males,37.1
2019-05,Saskatchewan,Part-time employment,Females,66
2019-09,Alberta,Part-time employment,Males,134.3
2019-09,Alberta,Part-time employment,Females,293.8
2019-09,British Columbia,Part-time employment,Males,205.9
2019-09,British Columbia,Part-time employment,Females,339.6
2019-09,Manitoba,Part-time employment,Males,41.9
2019-09,Manitoba,Part-time employment,Females,79.1
2019-09,New Brunswick,Part-time employment,Males,19.8
2019-09,New Brunswick,Part-time employment,Females,35
2019-09,Newfoundland and Labrador,Part-time employment,Males,10.9
2019-09,Newfoundland and Labrador,Part-time employment,Females,22.3
2019-09,Nova Scotia,Part-time employment,Males,28.1
2019-09,Nova Scotia,Part-time employment,Females,57
2019-09,Ontario,Part-time employment,Males,507.4
2019-09,Ontario,Part-time employment,Females,898.8
2019-09,Prince Edward Island,Part-time employment,Males,3.4
2019-09,Prince Edward Island,Part-time employment,Females,8.4
2019-09,Quebec,Part-time employment,Males,301.6
2019-09,Quebec,Part-time employment,Females,516.7
2019-09,Saskatchewan,Part-time employment,Males,41.1
2019-09,Saskatchewan,Part-time employment,Females,68.2
2020-01,Alberta,Part-time employment,Males,128.4
2020-01,Alberta,Part-time employment,Females,295.2
2020-01,British Columbia,Part-time employment,Males,196.7
2020-01,British Columbia,Part-time employment,Females,357.8
2020-01,Manitoba,Part-time employment,Males,49.2
2020-01,Manitoba,Part-time employment,Females,87.5
2020-01,New Brunswick,Part-time employment,Males,18.8
2020-01,New Brunswick,Part-time employment,Females,33.5
2020-01,Newfoundland and Labrador,Part-time employment,Males,11.1
2020-01,Newfoundland and Labrador,Part-time employment,Females,23.7
2020-01,Nova Scotia,Part-time employment,Males,31.1
2020-01,Nova Scotia,Part-time employment,Females,53.9
2020-01,Ontario,Part-time employment,Males,483.6
2020-01,Ontario,Part-time employment,Females,901
2020-01,Prince Edward Island,Part-time employment,Males,3.8
2020-01,Prince Edward Island,Part-time employment,Females,8.2
2020-01,Quebec,Part-time employment,Males,308.8
2020-01,Quebec,Part-time employment,Females,492.6
2020-01,Saskatchewan,Part-time employment,Males,34.3
2020-01,Saskatchewan,Part-time employment,Females,68.9
2020-05,Alberta,Part-time employment,Males,120
2020-05,Alberta,Part-time employment,Females,231.7
2020-05,British Columbia,Part-time employment,Males,148.8
2020-05,British Columbia,Part-time employment,Females,239.4
2020-05,Manitoba,Part-time employment,Males,40
2020-05,Manitoba,Part-time employment,Females,67
2020-05,New Brunswick,Part-time employment,Males,18.9
2020-05,New Brunswick,Part-time employment,Females,26.4
2020-05,Newfoundland and Labrador,Part-time employment,Males,7.4
2020-05,Newfoundland and Labrador,Part-time employment,Females,22.1
2020-05,Nova Scotia,Part-time employment,Males,24.7
2020-05,Nova Scotia,Part-time employment,Females,45.2
2020-05,Ontario,Part-time employment,Males,342.9
2020-05,Ontario,Part-time employment,Females,633.9
2020-05,Prince Edward Island,Part-time employment,Males,3
2020-05,Prince Edward Island,Part-time employment,Females,6.8
2020-05,Quebec,Part-time employment,Males,206.1
2020-05,Quebec,Part-time employment,Females,325.3
2020-05,Saskatchewan,Part-time employment,Males,29.6
2020-05,Saskatchewan,Part-time employment,Females,53.1
2020-09,Alberta,Part-time employment,Males,144.5
2020-09,Alberta,Part-time employment,Females,268.9
2020-09,British Columbia,Part-time employment,Males,177.3
2020-09,British Columbia,Part-time employment,Females,379.3
2020-09,Manitoba,Part-time employment,Males,47.1
2020-09,Manitoba,Part-time employment,Females,86.9
2020-09,New Brunswick,Part-time employment,Males,18.8
2020-09,New Brunswick,Part-time employment,Females,34.1
2020-09,Newfoundland and Labrador,Part-time employment,Males,12.6
2020-09,Newfoundland and Labrador,Part-time employment,Females,21.7
2020-09,Nova Scotia,Part-time employment,Males,39.6
2020-09,Nova Scotia,Part-time employment,Females,52.3
2020-09,Ontario,Part-time employment,Males,476.7
2020-09,Ontario,Part-time employment,Females,816.9
2020-09,Prince Edward Island,Part-time employment,Males,4.4
2020-09,Prince Edward Island,Part-time employment,Females,8.2
2020-09,Quebec,Part-time employment,Males,293.1
2020-09,Quebec,Part-time employment,Females,501.6
2020-09,Saskatchewan,Part-time employment,Males,31
2020-09,Saskatchewan,Part-time employment,Females,71.6
2019-01,Alberta,Unemployment,Females,69.5
2019-01,Alberta,Unemployment,Males,100.3
2019-01,British Columbia,Unemployment,Females,57.3
2019-01,British Columbia,Unemployment,Males,68
2019-01,Manitoba,Unemployment,Females,15.8
2019-01,Manitoba,Unemployment,Males,22.9
2019-01,New Brunswick,Unemployment,Females,14
2019-01,New Brunswick,Unemployment,Males,17.5
2019-01,Newfoundland and Labrador,Unemployment,Females,10.3
2019-01,Newfoundland and Labrador,Unemployment,Males,19.7
2019-01,Nova Scotia,Unemployment,Females,13.9
2019-01,Nova Scotia,Unemployment,Males,19.6
2019-01,Ontario,Unemployment,Females,200.5
2019-01,Ontario,Unemployment,Males,248.1
2019-01,Prince Edward Island,Unemployment,Females,3
2019-01,Prince Edward Island,Unemployment,Males,5.1
2019-01,Quebec,Unemployment,Females,108.1
2019-01,Quebec,Unemployment,Males,134.8
2019-01,Saskatchewan,Unemployment,Females,16.3
2019-01,Saskatchewan,Unemployment,Males,17.8
2019-05,Alberta,Unemployment,Females,69
2019-05,Alberta,Unemployment,Males,100
2019-05,British Columbia,Unemployment,Females,58.6
2019-05,British Columbia,Unemployment,Males,59.9
2019-05,Manitoba,Unemployment,Females,14.7
2019-05,Manitoba,Unemployment,Males,20.4
2019-05,New Brunswick,Unemployment,Females,10.1
2019-05,New Brunswick,Unemployment,Males,18.5
2019-05,Newfoundland and Labrador,Unemployment,Females,12.6
2019-05,Newfoundland and Labrador,Unemployment,Males,19.5
2019-05,Nova Scotia,Unemployment,Females,13.1
2019-05,Nova Scotia,Unemployment,Males,20.4
2019-05,Ontario,Unemployment,Females,188.5
2019-05,Ontario,Unemployment,Males,220.7
2019-05,Prince Edward Island,Unemployment,Females,2.4
2019-05,Prince Edward Island,Unemployment,Males,5.3
2019-05,Quebec,Unemployment,Females,87.6
2019-05,Quebec,Unemployment,Males,138.9
2019-05,Saskatchewan,Unemployment,Females,13.5
2019-05,Saskatchewan,Unemployment,Males,18.6
2019-09,Alberta,Unemployment,Females,67.3
2019-09,Alberta,Unemployment,Males,97.6
2019-09,British Columbia,Unemployment,Females,61.8
2019-09,British Columbia,Unemployment,Males,67
2019-09,Manitoba,Unemployment,Females,11.5
2019-09,Manitoba,Unemployment,Males,21.4
2019-09,New Brunswick,Unemployment,Females,12.9
2019-09,New Brunswick,Unemployment,Males,18.6
2019-09,Newfoundland and Labrador,Unemployment,Females,12
2019-09,Newfoundland and Labrador,Unemployment,Males,16.7
2019-09,Nova Scotia,Unemployment,Females,16.2
2019-09,Nova Scotia,Unemployment,Males,20.3
2019-09,Ontario,Unemployment,Females,202.7
2019-09,Ontario,Unemployment,Males,217.6
2019-09,Prince Edward Island,Unemployment,Females,2.5
2019-09,Prince Edward Island,Unemployment,Males,4.8
2019-09,Quebec,Unemployment,Females,95
2019-09,Quebec,Unemployment,Males,129.7
2019-09,Saskatchewan,Unemployment,Females,15.6
2019-09,Saskatchewan,Unemployment,Males,17.1
2020-01,Alberta,Unemployment,Females,83.8
2020-01,Alberta,Unemployment,Males,97.8
2020-01,British Columbia,Unemployment,Males,58.7
2020-01,British Columbia,Unemployment,Females,60.1
2020-01,Manitoba,Unemployment,Females,15.5
2020-01,Manitoba,Unemployment,Males,20.3
2020-01,New Brunswick,Unemployment,Females,10
2020-01,New Brunswick,Unemployment,Males,19.2
2020-01,Newfoundland and Labrador,Unemployment,Females,10.4
2020-01,Newfoundland and Labrador,Unemployment,Males,19.7
2020-01,Nova Scotia,Unemployment,Females,15.2
2020-01,Nova Scotia,Unemployment,Males,22
2020-01,Ontario,Unemployment,Females,205.3
2020-01,Ontario,Unemployment,Males,210
2020-01,Prince Edward Island,Unemployment,Females,2.9
2020-01,Prince Edward Island,Unemployment,Males,3.6
2020-01,Quebec,Unemployment,Females,93.2
2020-01,Quebec,Unemployment,Males,139.5
2020-01,Saskatchewan,Unemployment,Females,14.4
2020-01,Saskatchewan,Unemployment,Males,22.9
2020-05,Alberta,Unemployment,Females,153.3
2020-05,Alberta,Unemployment,Males,211.8
2020-05,British Columbia,Unemployment,Males,167.1
2020-05,British Columbia,Unemployment,Females,171
2020-05,Manitoba,Unemployment,Males,36.6
2020-05,Manitoba,Unemployment,Females,37.9
2020-05,New Brunswick,Unemployment,Females,23.1
2020-05,New Brunswick,Unemployment,Males,25
2020-05,Newfoundland and Labrador,Unemployment,Females,12.3
2020-05,Newfoundland and Labrador,Unemployment,Males,26.4
2020-05,Nova Scotia,Unemployment,Males,28.3
2020-05,Nova Scotia,Unemployment,Females,35
2020-05,Ontario,Unemployment,Females,490.5
2020-05,Ontario,Unemployment,Males,512.9
2020-05,Prince Edward Island,Unemployment,Males,5.3
2020-05,Prince Edward Island,Unemployment,Females,6.3
2020-05,Quebec,Unemployment,Females,284.9
2020-05,Quebec,Unemployment,Males,319.1
2020-05,Saskatchewan,Unemployment,Females,32.1
2020-05,Saskatchewan,Unemployment,Males,40.3
2020-09,Alberta,Unemployment,Females,118.6
2020-09,Alberta,Unemployment,Males,174.7
2020-09,British Columbia,Unemployment,Females,99
2020-09,British Columbia,Unemployment,Males,124.7
2020-09,Manitoba,Unemployment,Females,22.4
2020-09,Manitoba,Unemployment,Males,27
2020-09,New Brunswick,Unemployment,Females,12.9
2020-09,New Brunswick,Unemployment,Males,27.7
2020-09,Newfoundland and Labrador,Unemployment,Females,12.6
2020-09,Newfoundland and Labrador,Unemployment,Males,25.1
2020-09,Nova Scotia,Unemployment,Females,17.8
2020-09,Nova Scotia,Unemployment,Males,21
2020-09,Ontario,Unemployment,Females,348.6
2020-09,Ontario,Unemployment,Males,408.7
2020-09,Prince Edward Island,Unemployment,Females,3.6
2020-09,Prince Edward Island,Unemployment,Males,4.9
2020-09,Quebec,Unemployment,Females,158.9
2020-09,Quebec,Unemployment,Males,183
2020-09,Saskatchewan,Unemployment,Females,17.4
2020-09,Saskatchewan,Unemployment,Males,24
